Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,SMAPE,Dropped drifting
Linear regression online,Medium,Sudden Drift,Large,Medium,Training/Test,244.08232389139835,7.65,True
Linear regression online,Medium,Sudden Drift,Large,Medium,Test,350.183178083911,9.31,True
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Training,93.35779218230888,5.38,False
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Training/Test,126.1583190734572,6.79,False
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Test,136.41784997743494,6.44,False
Linear regression online,Medium,Incremental Drift,Small,Important,Training,29.556205189529468,3.06,False
Linear regression online,Medium,Incremental Drift,Small,Important,Training/Test,29.182647229267022,3.03,False
Linear regression online,Medium,Incremental Drift,Small,Important,Test,30.13304121415072,3.07,False
Linear regression online,Medium,Incremental Drift,Small,Medium,Training,37.12411618548367,3.45,True
Linear regression online,Medium,Incremental Drift,Small,Medium,Training/Test,37.05994468027028,3.41,True
Linear regression online,Medium,Incremental Drift,Small,Medium,Test,34.60532511622726,3.27,True
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Training,35.346969445667206,3.46,False
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Training/Test,38.08556731158647,3.59,False
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Test,40.3359944652119,3.7,False
Linear regression online,Medium,Incremental Drift,Large,Important,Training,36.61990342091587,2.92,False
Linear regression online,Medium,Incremental Drift,Large,Important,Training/Test,46.01886202759439,3.28,False
Linear regression online,Medium,Incremental Drift,Large,Important,Test,62.84137147920951,3.94,False
Linear regression online,Medium,Incremental Drift,Large,Medium,Training,224.2652164572491,7.69,True
Linear regression online,Medium,Incremental Drift,Large,Medium,Training/Test,269.29990468355845,8.43,True
Linear regression online,Medium,Incremental Drift,Large,Medium,Test,256.6531940130229,8.19,True
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Training,96.65519997846384,5.55,False
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Training/Test,115.54697957950864,6.32,False
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Test,129.2554589799154,6.28,False
Linear regression online,Medium,No Drift,No Drift,No Drift,No Drift,27.407313124484013,3.12,False
Linear regression online,Medium,Sudden Shock,Small,Important,3 days,27.52126018498268,3.12,False
Linear regression online,Medium,Sudden Shock,Large,Important,3 days,29.70648286954233,3.23,False
Linear regression online,Medium,Sudden Shock,Small,Important,7 days,27.62484589613153,3.15,False
Linear regression online,Medium,Sudden Shock,Large,Important,7 days,29.44767115546881,3.24,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Training,30.16066437198134,3.09,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Training/Test,29.968789280670187,3.05,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Test,29.871226938656097,3.07,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Training,28.305874981709085,2.97,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Training/Test,26.527442673277573,2.84,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Test,44.36665482580774,3.74,False
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Training,37.067908828964114,3.59,True
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,40.043310728775815,3.7,True
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Test,43.90944406778318,3.89,True
Linear regression online,Unimportant,Sudden Drift,Large,Important,Training,36.7545455301365,2.92,False
Linear regression online,Unimportant,Sudden Drift,Large,Important,Training/Test,34.70030645603532,2.82,False
Linear regression online,Unimportant,Sudden Drift,Large,Important,Test,99.86947640345348,5.13,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Training,38.647232254680375,2.91,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Training/Test,35.80149935108956,2.78,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Test,83.17255491642585,3.81,False
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Training,94.96554160126728,5.75,True
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,140.18199606767575,6.41,True
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Test,158.23767263712003,6.66,True
Linear regression online,Unimportant,Incremental Drift,Small,Important,Training,29.539008146207408,3.06,False
Linear regression online,Unimportant,Incremental Drift,Small,Important,Training/Test,29.09201616972336,3.02,False
Linear regression online,Unimportant,Incremental Drift,Small,Important,Test,29.46536391980924,3.04,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Training,27.029311468169563,2.89,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Training/Test,28.59518598552868,2.96,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Test,39.91927659096089,3.54,False
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Training,36.61875987514952,3.56,True
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,39.78516936422868,3.69,True
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Test,39.52652884405568,3.67,True
Linear regression online,Unimportant,Incremental Drift,Large,Important,Training,35.63489932281197,2.88,False
Linear regression online,Unimportant,Incremental Drift,Large,Important,Training/Test,48.18626438129805,3.34,False
Linear regression online,Unimportant,Incremental Drift,Large,Important,Test,67.88170540244792,4.11,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Training,37.7836006234044,2.87,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Training/Test,39.48323914849005,2.93,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Test,67.31679313278913,4.16,False
Linear regression online,Unimportant,Incremental Drift,Large,Unimportant,Training,103.44550825625156,6.02,True
Linear regression online,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,158.15204037548312,6.83,True
Linear regression online,Unimportant,Incremental Drift,Large,Unimportant,Test,139.85648854669833,6.31,True
Linear regression online,Unimportant,No Drift,No Drift,No Drift,No Drift,27.58161210163339,3.12,False
Linear regression online,Unimportant,Sudden Shock,Small,Important,3 days,28.15227200243791,3.16,False
Linear regression online,Unimportant,Sudden Shock,Large,Important,3 days,28.85110627470261,3.19,False
Linear regression online,Unimportant,Sudden Shock,Small,Important,7 days,27.802907111660467,3.16,False
Linear regression online,Unimportant,Sudden Shock,Large,Important,7 days,28.024886621696087,3.17,False
Linear regression online,None,Sudden Drift,Small,Important,Training,71.36913587172901,3.64,False
Linear regression online,None,Sudden Drift,Small,Important,Training/Test,65.5754838774998,3.35,False
Linear regression online,None,Sudden Drift,Small,Important,Test,66.24801252356336,3.38,False
Linear regression online,None,Sudden Drift,Small,Medium,Training,74.58499140576676,3.88,False
Linear regression online,None,Sudden Drift,Small,Medium,Training/Test,66.31441495124803,3.61,False
Linear regression online,None,Sudden Drift,Small,Medium,Test,63.70090690849659,3.49,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Training,69.53191582516662,3.81,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Training/Test,69.38595684386004,3.77,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Test,69.38756066912013,3.75,False
Linear regression online,None,Sudden Drift,Large,Important,Training,98.27142039190367,3.52,False
Linear regression online,None,Sudden Drift,Large,Important,Training/Test,75.7715782607864,3.02,False
Linear regression online,None,Sudden Drift,Large,Important,Test,88.97225392993789,3.22,False
Linear regression online,None,Sudden Drift,Large,Medium,Training,88.1505127269312,3.8,False
Linear regression online,None,Sudden Drift,Large,Medium,Training/Test,70.61530005903946,3.35,False
Linear regression online,None,Sudden Drift,Large,Medium,Test,123.44346867516128,4.08,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Training,80.27648537228481,3.94,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Training/Test,91.93364323902124,4.17,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Test,91.51422615609876,4.14,False
Linear regression online,None,Incremental Drift,Small,Important,Training,69.54823628395704,3.59,False
Linear regression online,None,Incremental Drift,Small,Important,Training/Test,62.92734930066617,3.29,False
Linear regression online,None,Incremental Drift,Small,Important,Test,64.27945533286217,3.32,False
Linear regression online,None,Incremental Drift,Small,Medium,Training,78.94376889778005,4.0,False
Linear regression online,None,Incremental Drift,Small,Medium,Training/Test,62.58986173885716,3.47,False
Linear regression online,None,Incremental Drift,Small,Medium,Test,59.84687237343427,3.42,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Training,66.39967388113543,3.73,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Training/Test,67.63762481580736,3.71,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Test,65.79092686682982,3.68,False
Linear regression online,None,Incremental Drift,Large,Important,Training,93.54182879726186,3.44,False
Linear regression online,None,Incremental Drift,Large,Important,Training/Test,86.85550887619864,3.24,False
Linear regression online,None,Incremental Drift,Large,Important,Test,87.82943038493568,3.24,False
Linear regression online,None,Incremental Drift,Large,Medium,Training,88.69537527106151,3.79,False
Linear regression online,None,Incremental Drift,Large,Medium,Training/Test,66.36249039188111,3.23,False
Linear regression online,None,Incremental Drift,Large,Medium,Test,91.03240772921936,3.77,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Training,82.13261577009774,3.96,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Training/Test,100.97474043485272,4.32,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Test,96.07259533100124,4.23,False
Linear regression online,None,No Drift,No Drift,No Drift,No Drift,68.1418863018567,3.82,False
Linear regression online,None,Sudden Shock,Small,Important,3 days,69.21832919339113,3.88,False
Linear regression online,None,Sudden Shock,Large,Important,3 days,72.7727955124867,4.0,False
Linear regression online,None,Sudden Shock,Small,Important,7 days,68.23346727241334,3.84,False
Linear regression online,None,Sudden Shock,Large,Important,7 days,71.65295268039269,3.93,False
Linear regression online,Important,Sudden Drift,Small,Important,Training,103.23702556814376,4.46,True
Linear regression online,Important,Sudden Drift,Small,Important,Training/Test,79.82040458718342,3.74,True
Linear regression online,Important,Sudden Drift,Small,Important,Test,92.5880232198498,3.98,True
Linear regression online,Important,Sudden Drift,Small,Medium,Training,74.55809222918711,3.89,False
Linear regression online,Important,Sudden Drift,Small,Medium,Training/Test,63.74866857461198,3.56,False
Linear regression online,Important,Sudden Drift,Small,Medium,Test,67.06550548634462,3.59,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Training,65.47586201899867,3.68,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Training/Test,67.75873813198015,3.74,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Test,63.48657283967047,3.6,False
Linear regression online,Important,Sudden Drift,Large,Important,Training,348.2611216656782,6.97,True
Linear regression online,Important,Sudden Drift,Large,Important,Training/Test,479.17104854588246,7.73,True
Linear regression online,Important,Sudden Drift,Large,Important,Test,724.6503120927609,9.78,True
Linear regression online,Important,Sudden Drift,Large,Medium,Training,84.3911920281527,3.71,False
Linear regression online,Important,Sudden Drift,Large,Medium,Training/Test,68.68972402438717,3.31,False
Linear regression online,Important,Sudden Drift,Large,Medium,Test,116.06734718860484,3.98,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Training,72.9201446717836,3.76,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Training/Test,81.40136280174035,3.92,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Test,96.34359163356086,4.23,False
Linear regression online,Important,Incremental Drift,Small,Important,Training,88.4426268406333,4.1,True
Linear regression online,Important,Incremental Drift,Small,Important,Training/Test,83.67198586318118,3.79,True
Linear regression online,Important,Incremental Drift,Small,Important,Test,76.35778057298535,3.54,True
Linear regression online,Important,Incremental Drift,Small,Medium,Training,73.43420494382421,3.86,False
Linear regression online,Important,Incremental Drift,Small,Medium,Training/Test,61.08010228222718,3.44,False
Linear regression online,Important,Incremental Drift,Small,Medium,Test,58.94954358876552,3.37,False
Linear regression online,Important,Incremental Drift,Small,Unimportant,Training,64.81036743047946,3.69,False
Linear regression online,Important,Incremental Drift,Small,Unimportant,Training/Test,66.24320963701594,3.67,False
Linear regression online,Important,Incremental Drift,Small,Unimportant,Test,68.15517711782445,3.75,False
Linear regression online,Important,Incremental Drift,Large,Important,Training,337.6312518890008,6.86,True
Linear regression online,Important,Incremental Drift,Large,Important,Training/Test,540.2430005760863,8.69,True
Linear regression online,Important,Incremental Drift,Large,Important,Test,534.4137276286729,8.52,True
Linear regression online,Important,Incremental Drift,Large,Medium,Training,84.94175628956903,3.73,False
Linear regression online,Important,Incremental Drift,Large,Medium,Training/Test,64.5906916754468,3.2,False
Linear regression online,Important,Incremental Drift,Large,Medium,Test,98.99587481034958,3.92,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Training,74.22847308996168,3.76,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Training/Test,94.43388043110272,4.18,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Test,88.4832986337266,4.04,False
Linear regression online,Important,No Drift,No Drift,No Drift,No Drift,62.730187114090505,3.69,False
Linear regression online,Important,Sudden Shock,Small,Important,3 days,69.77502491130963,3.89,True
Linear regression online,Important,Sudden Shock,Large,Important,3 days,136.71346099703678,4.53,True
Linear regression online,Important,Sudden Shock,Small,Important,7 days,73.07584342022093,3.97,True
Linear regression online,Important,Sudden Shock,Large,Important,7 days,143.72230731011945,4.64,True
Linear regression online,Medium,Sudden Drift,Small,Important,Training,70.74140940802546,3.61,False
Linear regression online,Medium,Sudden Drift,Small,Important,Training/Test,64.87052261765673,3.35,False
Linear regression online,Medium,Sudden Drift,Small,Important,Test,66.61220698136373,3.39,False
Linear regression online,Medium,Sudden Drift,Small,Medium,Training,80.56779305949209,4.05,True
Linear regression online,Medium,Sudden Drift,Small,Medium,Training/Test,64.91782866734776,3.56,True
Linear regression online,Medium,Sudden Drift,Small,Medium,Test,64.28827446782378,3.52,True
Linear regression online,Medium,Sudden Drift,Small,Unimportant,Training,68.6310536892992,3.78,False
Linear regression online,Medium,Sudden Drift,Small,Unimportant,Training/Test,71.06227567331459,3.83,False
Linear regression online,Medium,Sudden Drift,Small,Unimportant,Test,75.29640948769101,3.92,False
Linear regression online,Medium,Sudden Drift,Large,Important,Training,90.7003857342837,3.39,False
Linear regression online,Medium,Sudden Drift,Large,Important,Training/Test,77.65741487659312,3.05,False
Linear regression online,Medium,Sudden Drift,Large,Important,Test,90.56435441776796,3.22,False
Linear regression online,Medium,Sudden Drift,Large,Medium,Training,193.15501368644732,5.88,True
Linear regression online,Medium,Sudden Drift,Large,Medium,Training/Test,159.2957415146813,4.94,True
Linear regression online,Medium,Sudden Drift,Large,Medium,Test,198.2113147765677,5.5,True
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Training,80.11714150958541,3.95,False
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Training/Test,94.91441677978332,4.25,False
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Test,100.03462916647833,4.33,False
Linear regression online,Medium,Incremental Drift,Small,Important,Training,72.878721822023,3.66,False
Linear regression online,Medium,Incremental Drift,Small,Important,Training/Test,66.754790515899,3.38,False
Linear regression online,Medium,Incremental Drift,Small,Important,Test,64.9732948745371,3.34,False
Linear regression online,Medium,Incremental Drift,Small,Medium,Training,84.36156024841877,4.16,True
Linear regression online,Medium,Incremental Drift,Small,Medium,Training/Test,62.24932494389651,3.47,True
Linear regression online,Medium,Incremental Drift,Small,Medium,Test,59.370443997780825,3.38,True
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Training,67.72826382646512,3.76,False
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Training/Test,69.75413724529795,3.77,False
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Test,74.10357527678747,3.9,False
Linear regression online,Medium,Incremental Drift,Large,Important,Training,97.33662574099364,3.51,False
Linear regression online,Medium,Incremental Drift,Large,Important,Training/Test,85.55045966122216,3.2,False
Linear regression online,Medium,Incremental Drift,Large,Important,Test,85.84839073527228,3.22,False
Linear regression online,Medium,Incremental Drift,Large,Medium,Training,184.8747523074132,5.72,True
Linear regression online,Medium,Incremental Drift,Large,Medium,Training/Test,174.04029091331185,5.31,True
Linear regression online,Medium,Incremental Drift,Large,Medium,Test,143.47814774091316,4.68,True
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Training,82.0049377282393,3.94,False
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Training/Test,101.80939094389412,4.35,False
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Test,103.76180899878035,4.43,False
Linear regression online,Medium,No Drift,No Drift,No Drift,No Drift,72.39923482705265,3.94,False
Linear regression online,Medium,Sudden Shock,Small,Important,3 days,71.31478915109753,3.94,False
Linear regression online,Medium,Sudden Shock,Large,Important,3 days,78.3693853378542,4.14,False
Linear regression online,Medium,Sudden Shock,Small,Important,7 days,71.43384795518917,3.94,False
Linear regression online,Medium,Sudden Shock,Large,Important,7 days,78.85506797138915,4.14,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Training,68.45626842591663,3.56,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Training/Test,62.67735474653417,3.3,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Test,64.2974660378702,3.33,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Training,74.05926580547093,3.87,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Training/Test,64.11812301758893,3.57,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Test,63.32641246118503,3.47,False
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Training,71.07222448720101,3.86,True
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,69.63432535490404,3.8,True
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Test,69.72480626603151,3.8,True
Linear regression online,Unimportant,Sudden Drift,Large,Important,Training,91.77160928269384,3.41,False
Linear regression online,Unimportant,Sudden Drift,Large,Important,Training/Test,77.41486129321316,3.05,False
Linear regression online,Unimportant,Sudden Drift,Large,Important,Test,89.64697451939227,3.21,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Training,84.80946115609042,3.73,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Training/Test,65.9470942443544,3.24,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Test,111.83569480874382,3.94,False
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Training,89.41414062408924,4.25,True
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,91.02086579273276,4.2,True
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Test,92.60933943215076,4.2,True
Linear regression online,Unimportant,Incremental Drift,Small,Important,Training,67.6706968308343,3.53,False
Linear regression online,Unimportant,Incremental Drift,Small,Important,Training/Test,67.81454253925169,3.41,False
Linear regression online,Unimportant,Incremental Drift,Small,Important,Test,66.60896891431591,3.37,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Training,74.31591889777056,3.88,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Training/Test,61.33633633461167,3.47,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Test,58.31449510564233,3.35,False
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Training,72.33402788527913,3.91,True
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,72.35808011543647,3.88,True
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Test,67.140850939475,3.74,True
Linear regression online,Unimportant,Incremental Drift,Large,Important,Training,93.32287384066277,3.44,False
Linear regression online,Unimportant,Incremental Drift,Large,Important,Training/Test,86.20890876059019,3.23,False
Linear regression online,Unimportant,Incremental Drift,Large,Important,Test,86.07057956709816,3.23,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Training,85.853591768348,3.74,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Training/Test,66.26838143098036,3.23,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Test,91.7705394089217,3.78,False
Linear regression online,Unimportant,Incremental Drift,Large,Unimportant,Training,93.00213418098932,4.3,True
Linear regression online,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,88.95824834995062,4.12,True
Linear regression online,Unimportant,Incremental Drift,Large,Unimportant,Test,85.11933449833518,4.0,True
Linear regression online,Unimportant,No Drift,No Drift,No Drift,No Drift,66.97689929989679,3.8,False
Linear regression online,Unimportant,Sudden Shock,Small,Important,3 days,68.7673164161651,3.88,False
Linear regression online,Unimportant,Sudden Shock,Large,Important,3 days,72.86601569995597,3.99,False
Linear regression online,Unimportant,Sudden Shock,Small,Important,7 days,65.54727181871172,3.78,False
Linear regression online,Unimportant,Sudden Shock,Large,Important,7 days,71.26232354405293,3.94,False
Linear regression online,None,Sudden Drift,Small,Important,Training,60.38022511244738,3.64,False
Linear regression online,None,Sudden Drift,Small,Important,Training/Test,64.96798629484485,3.72,False
Linear regression online,None,Sudden Drift,Small,Important,Test,79.65904292723084,4.3,False
Linear regression online,None,Sudden Drift,Small,Medium,Training,64.36263554089557,3.9,False
Linear regression online,None,Sudden Drift,Small,Medium,Training/Test,65.3799802137199,3.96,False
Linear regression online,None,Sudden Drift,Small,Medium,Test,65.33028133177146,4.01,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Training,61.85484650919404,3.92,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Training/Test,61.46906929081877,3.92,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Test,67.18971349587518,4.16,False
Linear regression online,None,Sudden Drift,Large,Important,Training,72.7106281079207,3.35,False
Linear regression online,None,Sudden Drift,Large,Important,Training/Test,72.30906324735044,3.2,False
Linear regression online,None,Sudden Drift,Large,Important,Test,116.30968783981582,3.79,False
Linear regression online,None,Sudden Drift,Large,Medium,Training,76.05228545726783,3.99,False
Linear regression online,None,Sudden Drift,Large,Medium,Training/Test,80.12226308979167,4.18,False
Linear regression online,None,Sudden Drift,Large,Medium,Test,105.50664243417803,4.95,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Training,70.1196509488772,4.1,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Training/Test,79.48888836738668,4.41,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Test,119.31034948805724,5.27,False
Linear regression online,None,Incremental Drift,Small,Important,Training,62.64814366481351,3.68,False
Linear regression online,None,Incremental Drift,Small,Important,Training/Test,72.92702525200176,4.05,False
Linear regression online,None,Incremental Drift,Small,Important,Test,78.56455986699848,4.11,False
Linear regression online,None,Incremental Drift,Small,Medium,Training,64.44442639046301,3.9,False
Linear regression online,None,Incremental Drift,Small,Medium,Training/Test,64.5206454785722,3.97,False
Linear regression online,None,Incremental Drift,Small,Medium,Test,68.6510009310758,4.11,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Training,60.74787346965194,3.87,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Training/Test,63.77080925415961,3.99,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Test,66.62901055000557,4.1,False
Linear regression online,None,Incremental Drift,Large,Important,Training,73.56640279305286,3.35,False
Linear regression online,None,Incremental Drift,Large,Important,Training/Test,80.76614297587646,3.4,False
Linear regression online,None,Incremental Drift,Large,Important,Test,100.9918904382401,4.15,False
Linear regression online,None,Incremental Drift,Large,Medium,Training,76.55667292922358,3.99,False
Linear regression online,None,Incremental Drift,Large,Medium,Training/Test,84.09112377966485,4.27,False
Linear regression online,None,Incremental Drift,Large,Medium,Test,96.73672002786762,4.66,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Training,70.55674309851196,4.12,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Training/Test,82.35449123227033,4.48,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Test,90.40404867488174,4.68,False
Linear regression online,None,No Drift,No Drift,No Drift,No Drift,62.20602090659077,3.97,False
Linear regression online,None,Sudden Shock,Small,Important,3 days,60.82424420587184,3.97,False
Linear regression online,None,Sudden Shock,Large,Important,3 days,61.68555529341198,4.0,False
Linear regression online,None,Sudden Shock,Small,Important,7 days,57.22396508050941,3.83,False
Linear regression online,None,Sudden Shock,Large,Important,7 days,60.34428328968224,3.94,False
Linear regression online,Important,Sudden Drift,Small,Important,Training,65.5233167150822,3.91,True
Linear regression online,Important,Sudden Drift,Small,Important,Training/Test,85.24910798755943,4.59,True
Linear regression online,Important,Sudden Drift,Small,Important,Test,96.42016431918046,4.85,True
Linear regression online,Important,Sudden Drift,Small,Medium,Training,63.50264261583877,3.88,False
Linear regression online,Important,Sudden Drift,Small,Medium,Training/Test,66.40594846596125,4.0,False
Linear regression online,Important,Sudden Drift,Small,Medium,Test,66.76811541665205,4.06,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Training,59.67735440579484,3.84,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Training/Test,63.7609865466896,3.98,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Test,65.84787185378703,4.1,False
Linear regression online,Important,Sudden Drift,Large,Important,Training,124.89085168139466,4.71,True
Linear regression online,Important,Sudden Drift,Large,Important,Training/Test,411.6359174843212,8.39,True
Linear regression online,Important,Sudden Drift,Large,Important,Test,692.7226051140841,11.24,True
Linear regression online,Important,Sudden Drift,Large,Medium,Training,77.24039376116251,4.0,False
Linear regression online,Important,Sudden Drift,Large,Medium,Training/Test,82.81897133575384,4.27,False
Linear regression online,Important,Sudden Drift,Large,Medium,Test,96.08117078924911,4.7,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Training,68.83792990380337,4.06,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Training/Test,76.96143748137055,4.34,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Test,107.66403055077588,5.19,False
Linear regression online,Important,Incremental Drift,Small,Important,Training,61.03455239188376,3.73,True
Linear regression online,Important,Incremental Drift,Small,Important,Training/Test,92.22934059185212,4.7,True
Linear regression online,Important,Incremental Drift,Small,Important,Test,86.54763232489583,4.2,True
Linear regression online,Important,Incremental Drift,Small,Medium,Training,63.23647158023182,3.87,False
Linear regression online,Important,Incremental Drift,Small,Medium,Training/Test,66.82823305878767,4.05,False
Linear regression online,Important,Incremental Drift,Small,Medium,Test,65.60569204546147,3.99,False
Linear regression online,Important,Incremental Drift,Small,Unimportant,Training,59.03020268760044,3.81,False
Linear regression online,Important,Incremental Drift,Small,Unimportant,Training/Test,60.58525162155414,3.87,False
Linear regression online,Important,Incremental Drift,Small,Unimportant,Test,67.81979738118754,4.13,False
Linear regression online,Important,Incremental Drift,Large,Important,Training,120.94293252075045,4.61,True
Linear regression online,Important,Incremental Drift,Large,Important,Training/Test,508.4478652914103,9.9,True
Linear regression online,Important,Incremental Drift,Large,Important,Test,470.250867582091,9.25,True
Linear regression online,Important,Incremental Drift,Large,Medium,Training,80.37735034558045,4.11,False
Linear regression online,Important,Incremental Drift,Large,Medium,Training/Test,86.30922450875654,4.35,False
Linear regression online,Important,Incremental Drift,Large,Medium,Test,91.1909145283444,4.47,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Training,69.55932504348651,4.08,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Training/Test,81.1309486007734,4.45,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Test,94.13586161832472,4.84,False
Linear regression online,Important,No Drift,No Drift,No Drift,No Drift,60.11143601348484,3.92,False
Linear regression online,Important,Sudden Shock,Small,Important,3 days,63.81756451799071,4.07,True
Linear regression online,Important,Sudden Shock,Large,Important,3 days,112.35153013809344,4.58,True
Linear regression online,Important,Sudden Shock,Small,Important,7 days,64.16026068381272,4.09,True
Linear regression online,Important,Sudden Shock,Large,Important,7 days,115.43517949133476,4.69,True
Linear regression online,Medium,Sudden Drift,Small,Important,Training,58.08554823199532,3.52,False
Linear regression online,Medium,Sudden Drift,Small,Important,Training/Test,64.93451762581871,3.71,False
