,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,MAPE,SMAPE
175,"[0, 3, 6]",Incremental Drift,Large,Important,Fully observed,9.026851697912972,0.008005561234534797,0.008011512903806486
176,"[0, 3, 6]",Incremental Drift,Large,Important,Half observed,8.980007639207107,0.007530899146133806,0.007555239657884875
177,"[0, 3, 6]",Incremental Drift,Large,Important,Unobserved,2141.3073710689173,0.026669634859167003,0.031204629929588945
178,"[0, 3, 6]",Incremental Drift,Large,Medium,Fully observed,9.696282462087309,0.008344846191950937,0.008377111561939448
179,"[0, 3, 6]",Incremental Drift,Large,Medium,Half observed,7.705322879378405,0.0076324103953998535,0.007641134768241871
180,"[0, 3, 6]",Incremental Drift,Large,Medium,Unobserved,1805.0221245040989,0.02212350581109483,0.025692246567944183
181,"[0, 3, 6]",Incremental Drift,Large,Unimportant,Fully observed,10.415376498569447,0.008563213302246079,0.008580880619923898
182,"[0, 3, 6]",Incremental Drift,Large,Unimportant,Half observed,13.182925454310274,0.009492573068333506,0.009520388645446692
183,"[0, 3, 6]",Incremental Drift,Large,Unimportant,Unobserved,2698.7961767121174,0.02729580073375892,0.031952863049662154
184,"[0, 3, 6]",No Drift,No Drift,No Drift,No Drift,9.266171495770967,0.007960334471089927,0.007982161582575845
