Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,Switched,MSE,SMAPE,Dropped drifting
Ensemble,Medium,Sudden Shock,Large,Important,3 days,False,38.02337556980911,2.67,False
Ensemble,Medium,Sudden Shock,Small,Important,7 days,False,23.495545892764667,2.67,False
Ensemble,Medium,Sudden Shock,Large,Important,7 days,False,47.02050256762628,2.8,False
Ensemble,Unimportant,Sudden Drift,Small,Important,Training,False,54.88713340511968,4.04,False
Ensemble,Unimportant,Sudden Drift,Small,Important,Training/Test,False,50.69052714718844,3.92,False
Ensemble,Unimportant,Sudden Drift,Small,Important,Test,True,56.04168655523839,3.81,False
Ensemble,Unimportant,Sudden Drift,Small,Medium,Training,False,24.90931736397271,2.65,False
Ensemble,Unimportant,Sudden Drift,Small,Medium,Training/Test,False,33.32693040105208,3.16,False
Ensemble,Unimportant,Sudden Drift,Small,Medium,Test,False,30.191493959149337,3.01,False
Ensemble,Unimportant,Sudden Drift,Small,Unimportant,Training,False,22.780960364639306,2.56,True
Ensemble,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,False,22.45320017845907,2.56,True
Ensemble,Unimportant,Sudden Drift,Small,Unimportant,Test,False,21.60542194102489,2.51,True
Ensemble,Unimportant,Sudden Drift,Large,Important,Training,False,332.2518964140376,8.35,False
Ensemble,Unimportant,Sudden Drift,Large,Important,Training/Test,False,84.3143021069293,3.94,False
Ensemble,Unimportant,Sudden Drift,Large,Important,Test,True,320.0826070907443,6.7,False
Ensemble,Unimportant,Sudden Drift,Large,Medium,Training,False,43.22361751334444,3.64,False
Ensemble,Unimportant,Sudden Drift,Large,Medium,Training/Test,False,49.33721342908599,3.79,False
Ensemble,Unimportant,Sudden Drift,Large,Medium,Test,False,72.0959421202044,4.28,False
Ensemble,Unimportant,Sudden Drift,Large,Unimportant,Training,False,24.194787501856265,2.68,True
Ensemble,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,False,23.139935202430117,2.54,True
Ensemble,Unimportant,Sudden Drift,Large,Unimportant,Test,False,22.26561949533834,2.51,True
Ensemble,Unimportant,Incremental Drift,Small,Important,Training,False,54.077315060043375,3.99,False
Ensemble,Unimportant,Incremental Drift,Small,Important,Training/Test,True,57.27949620769711,3.95,False
Ensemble,Unimportant,Incremental Drift,Small,Important,Test,True,50.42315384552429,3.6,False
Ensemble,Unimportant,Incremental Drift,Small,Medium,Training,False,25.287345886804903,2.67,False
Ensemble,Unimportant,Incremental Drift,Small,Medium,Training/Test,False,32.94521669647165,3.16,False
Ensemble,Unimportant,Incremental Drift,Small,Medium,Test,False,30.05630484460844,3.01,False
Ensemble,Unimportant,Incremental Drift,Small,Unimportant,Training,False,23.133946056815528,2.64,True
Ensemble,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,False,23.68300008692222,2.63,True
Ensemble,Unimportant,Incremental Drift,Small,Unimportant,Test,False,21.718880031796783,2.53,True
Ensemble,Unimportant,Incremental Drift,Large,Important,Training,False,380.5158375209017,8.94,False
Ensemble,Unimportant,Incremental Drift,Large,Important,Training/Test,True,396.1652851240408,8.42,False
Ensemble,Unimportant,Incremental Drift,Large,Important,Test,True,70.9913199268293,3.68,False
Ensemble,Unimportant,Incremental Drift,Large,Medium,Training,False,43.42462333501658,3.64,False
Ensemble,Unimportant,Incremental Drift,Large,Medium,Training/Test,True,64.33651231604082,4.18,False
Ensemble,Unimportant,Incremental Drift,Large,Medium,Test,False,64.99462362113907,4.08,False
Ensemble,Unimportant,Incremental Drift,Large,Unimportant,Training,False,22.55037219775907,2.58,True
Ensemble,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,False,24.074350525960245,2.61,True
Ensemble,Unimportant,Incremental Drift,Large,Unimportant,Test,False,22.5301412413922,2.54,True
Ensemble,Unimportant,No Drift,No Drift,No Drift,No Drift,False,21.670104296707613,2.53,False
Ensemble,Unimportant,Sudden Shock,Small,Important,3 days,False,23.78549988506819,2.66,False
Ensemble,Unimportant,Sudden Shock,Large,Important,3 days,False,44.55828071165182,2.91,False
Ensemble,Unimportant,Sudden Shock,Small,Important,7 days,False,22.260727384298203,2.61,False
Ensemble,Unimportant,Sudden Shock,Large,Important,7 days,False,47.51145353010676,2.94,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Training,False,34.36982927045359,2.95,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Training/Test,False,48.67312483461444,3.49,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Test,False,122.7461744517396,6.09,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Training,False,24.55117607308787,2.57,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Training/Test,False,38.31318835410621,3.26,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Test,False,89.76790794626456,5.28,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Training,False,19.118530728920152,2.46,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Training/Test,False,21.84060679159401,2.58,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Test,False,20.28106362426341,2.49,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Training,False,225.66913228031697,6.46,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Training/Test,False,154.8921505432116,5.25,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Test,False,1824.1572094003648,22.43,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Training,False,106.22309596361286,4.86,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Training/Test,False,180.6835058969598,6.22,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Test,False,923.3609018600338,16.1,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Training,False,19.48732611242253,2.36,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Training/Test,False,23.26873898027951,2.62,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Test,False,26.01387647157373,2.77,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Training,False,38.830027921191984,3.17,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Training/Test,False,98.8631819132776,5.39,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Test,False,101.88379884382226,5.31,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Training,False,24.25842574683464,2.56,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Training/Test,False,66.05130135867499,4.45,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Test,False,77.04700369670034,4.77,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Training,False,18.017824118575373,2.38,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Training/Test,False,19.78862502416494,2.41,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Test,False,20.2148638464018,2.49,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Training,False,318.6865561861745,7.75,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Training/Test,False,1091.118419396313,16.08,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Test,False,1441.4101446521274,18.75,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Training,False,119.57130192491115,5.16,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Training/Test,False,548.9981720769492,11.26,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Test,False,732.447236010032,13.63,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Training,False,17.92614626899629,2.31,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Training/Test,False,24.241815817457205,2.65,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Test,False,25.054781824376143,2.73,False
Gradient boosted decision tree,None,No Drift,No Drift,No Drift,No Drift,False,18.67790845426833,2.41,False
Gradient boosted decision tree,None,Sudden Shock,Small,Important,3 days,False,19.76926738027725,2.44,False
Gradient boosted decision tree,None,Sudden Shock,Large,Important,3 days,False,43.58411019465201,2.66,False
Gradient boosted decision tree,None,Sudden Shock,Small,Important,7 days,False,20.617655252477896,2.45,False
Gradient boosted decision tree,None,Sudden Shock,Large,Important,7 days,False,57.08196919772549,2.82,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Training,False,37.878611048712905,3.17,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Training/Test,False,64.99557160730379,4.18,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Test,False,157.89617256698477,7.2,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Training,False,23.77507639333517,2.59,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Training/Test,False,37.56175198320221,3.21,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Test,False,99.27798001237836,5.47,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Training,False,16.20125016403874,2.23,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Training/Test,False,16.945283992283716,2.27,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Test,False,18.38671877359521,2.32,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Training,False,173.31257448907343,5.73,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Training/Test,False,91.2393050870441,4.14,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Test,False,2057.709118822992,24.74,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Training,False,100.6829948019654,4.68,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Training/Test,False,198.2329327054269,6.33,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Test,False,937.1092019601442,15.72,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Training,False,16.24965894216479,2.19,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Training/Test,False,19.704825166467863,2.38,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Test,False,23.968474020722415,2.58,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Training,False,33.83434177803857,2.94,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Training/Test,False,108.49241613288952,5.84,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Test,False,130.57180373806034,6.24,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Training,False,24.08436485198873,2.59,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Training/Test,False,66.15779922243642,4.46,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Test,False,85.64627747714884,4.95,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Training,False,16.42311714939921,2.24,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Training/Test,False,18.4066471681598,2.36,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Test,False,18.316586670460484,2.32,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Training,False,221.25503083423743,6.39,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Training/Test,False,1309.595110067773,18.73,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Test,False,1622.265751913889,20.79,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Training,False,122.74106234302826,5.21,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Training/Test,False,559.9120167008169,11.2,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Test,False,751.5406434135023,13.4,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Unimportant,Training,False,17.28505799720055,2.26,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Unimportant,Training/Test,False,22.45101015020486,2.55,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Unimportant,Test,False,23.07699976975949,2.53,False
Gradient boosted decision tree,Important,No Drift,No Drift,No Drift,No Drift,False,17.26507250408583,2.25,False
Gradient boosted decision tree,Important,Sudden Shock,Small,Important,3 days,False,18.516708037962413,2.32,True
Gradient boosted decision tree,Important,Sudden Shock,Large,Important,3 days,False,71.88200626809576,3.33,True
Gradient boosted decision tree,Important,Sudden Shock,Small,Important,7 days,False,19.60488735507511,2.35,True
Gradient boosted decision tree,Important,Sudden Shock,Large,Important,7 days,False,106.21512753377267,3.4,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Important,Training,False,31.99514773024347,2.91,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Important,Training/Test,False,41.84509686400228,3.31,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Important,Test,False,110.81575549420042,5.65,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Medium,Training,False,26.36247047943036,2.65,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Medium,Training/Test,False,45.419393794667606,3.45,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Medium,Test,False,78.17472273216133,4.78,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Unimportant,Training,False,18.3559387725169,2.36,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Unimportant,Training/Test,False,18.85858446443088,2.39,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Unimportant,Test,False,19.96654067714087,2.44,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Important,Training,False,209.62021680475445,6.21,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Important,Training/Test,False,147.44843218419194,5.1,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Important,Test,False,1726.839356681914,21.4,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Medium,Training,False,108.4190374760912,4.95,True
Gradient boosted decision tree,Medium,Sudden Drift,Large,Medium,Training/Test,False,157.75358976817265,5.87,True
Gradient boosted decision tree,Medium,Sudden Drift,Large,Medium,Test,False,901.4606808867616,16.08,True
