Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,SMAPE,Dropped drifting
Linear regression,None,Sudden Drift,Small,Important,Training,24.89143178368616,2.59,False
Linear regression,None,Sudden Drift,Small,Important,Training/Test,24.459424659425757,2.56,False
Linear regression,None,Sudden Drift,Small,Important,Test,95.7029986484518,5.71,False
Linear regression,None,Sudden Drift,Small,Medium,Training,23.77353466968778,2.56,False
Linear regression,None,Sudden Drift,Small,Medium,Training/Test,23.917774808622813,2.57,False
Linear regression,None,Sudden Drift,Small,Medium,Test,55.76314064443134,3.92,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training,26.875631089388573,2.8,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training/Test,28.837226111631725,2.94,False
Linear regression,None,Sudden Drift,Small,Unimportant,Test,27.83783660843881,2.87,False
Linear regression,None,Sudden Drift,Large,Important,Training,31.355593925069364,2.48,False
Linear regression,None,Sudden Drift,Large,Important,Training/Test,29.186751028157243,2.4,False
Linear regression,None,Sudden Drift,Large,Important,Test,1306.8998456639818,20.55,False
Linear regression,None,Sudden Drift,Large,Medium,Training,27.71715124538089,2.5,False
Linear regression,None,Sudden Drift,Large,Medium,Training/Test,24.727802925026563,2.34,False
Linear regression,None,Sudden Drift,Large,Medium,Test,452.8062949216951,11.62,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training,21.41147010857728,2.41,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training/Test,49.21219671079558,3.84,False
Linear regression,None,Sudden Drift,Large,Unimportant,Test,59.127153920889846,4.14,False
Linear regression,None,Incremental Drift,Small,Important,Training,25.7002687381758,2.63,False
Linear regression,None,Incremental Drift,Small,Important,Training/Test,70.29987565416933,4.69,False
Linear regression,None,Incremental Drift,Small,Important,Test,77.95926096813264,4.89,False
Linear regression,None,Incremental Drift,Small,Medium,Training,23.865279429521426,2.57,False
Linear regression,None,Incremental Drift,Small,Medium,Training/Test,47.3651582416433,3.58,False
Linear regression,None,Incremental Drift,Small,Medium,Test,44.47183310765792,3.46,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training,22.09355854310129,2.53,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training/Test,30.27131214892978,3.03,False
Linear regression,None,Incremental Drift,Small,Unimportant,Test,28.59620102871404,2.91,False
Linear regression,None,Incremental Drift,Large,Important,Training,31.38787186142088,2.47,False
Linear regression,None,Incremental Drift,Large,Important,Training/Test,28.03497770139497,2.37,False
Linear regression,None,Incremental Drift,Large,Important,Test,1079.8287728777032,17.71,False
Linear regression,None,Incremental Drift,Large,Medium,Training,27.697849451750457,2.5,False
Linear regression,None,Incremental Drift,Large,Medium,Training/Test,24.52186543658442,2.35,False
Linear regression,None,Incremental Drift,Large,Medium,Test,353.85685425945235,9.65,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training,20.743774428188654,2.38,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training/Test,54.396830943509045,4.06,False
Linear regression,None,Incremental Drift,Large,Unimportant,Test,52.758976969275366,3.88,False
Linear regression,None,No Drift,No Drift,No Drift,No Drift,24.562010679488424,2.73,False
Linear regression,None,Sudden Shock,Small,Important,3 days,23.77535470107673,2.69,False
Linear regression,None,Sudden Shock,Large,Important,3 days,23.37654519591126,2.65,False
Linear regression,None,Sudden Shock,Small,Important,7 days,23.09571566718255,2.64,False
Linear regression,None,Sudden Shock,Large,Important,7 days,23.03562014865936,2.63,False
Linear regression,Important,Sudden Drift,Small,Important,Training,49.98887071283311,3.81,True
Linear regression,Important,Sudden Drift,Small,Important,Training/Test,64.82146181432131,4.51,True
Linear regression,Important,Sudden Drift,Small,Important,Test,92.14897290127128,5.59,True
Linear regression,Important,Sudden Drift,Small,Medium,Training,25.239316644110207,2.65,False
Linear regression,Important,Sudden Drift,Small,Medium,Training/Test,24.583544807735212,2.6,False
Linear regression,Important,Sudden Drift,Small,Medium,Test,56.90648427977361,3.96,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training,23.736492861115963,2.63,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training/Test,29.35426220213443,2.97,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Test,29.631881480493256,2.98,False
Linear regression,Important,Sudden Drift,Large,Important,Training,436.94262039374166,10.38,True
Linear regression,Important,Sudden Drift,Large,Important,Training/Test,822.4918421300904,15.56,True
Linear regression,Important,Sudden Drift,Large,Important,Test,1332.189863167854,20.74,True
Linear regression,Important,Sudden Drift,Large,Medium,Training,29.48475133243296,2.57,False
Linear regression,Important,Sudden Drift,Large,Medium,Training/Test,24.744866632175164,2.35,False
Linear regression,Important,Sudden Drift,Large,Medium,Test,417.9654832481069,11.02,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training,22.666969522758887,2.49,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training/Test,53.18168660131468,4.02,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Test,57.03352493705948,4.13,False
Linear regression,Important,Incremental Drift,Small,Important,Training,47.35153992077505,3.71,True
Linear regression,Important,Incremental Drift,Small,Important,Training/Test,81.70406776852386,5.14,True
Linear regression,Important,Incremental Drift,Small,Important,Test,78.2812333496471,4.91,True
Linear regression,Important,Incremental Drift,Small,Medium,Training,24.673101811454583,2.62,False
Linear regression,Important,Incremental Drift,Small,Medium,Training/Test,43.48374563444355,3.42,False
Linear regression,Important,Incremental Drift,Small,Medium,Test,51.561767491613615,3.73,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training,23.924201568803078,2.64,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training/Test,29.111521094759844,2.96,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Test,27.64009001597356,2.86,False
Linear regression,Important,Incremental Drift,Large,Important,Training,415.388007054408,9.98,True
Linear regression,Important,Incremental Drift,Large,Important,Training/Test,1113.7448685668382,18.7,True
Linear regression,Important,Incremental Drift,Large,Important,Test,1036.3913008381548,17.27,True
Linear regression,Important,Incremental Drift,Large,Medium,Training,28.309190824605054,2.52,False
Linear regression,Important,Incremental Drift,Large,Medium,Training/Test,29.17631259650662,2.53,False
Linear regression,Important,Incremental Drift,Large,Medium,Test,324.9247352823973,9.21,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training,23.71462178359736,2.54,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training/Test,54.40304212854844,4.05,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Test,52.31814530978868,3.93,False
Linear regression,Important,No Drift,No Drift,No Drift,No Drift,23.787917719353437,2.68,False
Linear regression,Important,Sudden Shock,Small,Important,3 days,24.469900322742543,2.72,True
Linear regression,Important,Sudden Shock,Large,Important,3 days,51.91321066208448,3.21,True
Linear regression,Important,Sudden Shock,Small,Important,7 days,24.84625937184632,2.75,True
Linear regression,Important,Sudden Shock,Large,Important,7 days,52.85002865417622,3.23,True
Linear regression,Medium,Sudden Drift,Small,Important,Training,24.26190503333068,2.54,False
Linear regression,Medium,Sudden Drift,Small,Important,Training/Test,22.4680330550252,2.43,False
Linear regression,Medium,Sudden Drift,Small,Important,Test,84.35467824022713,5.27,False
Linear regression,Medium,Sudden Drift,Small,Medium,Training,39.221994866877,3.41,True
Linear regression,Medium,Sudden Drift,Small,Medium,Training/Test,59.92228329300931,4.06,True
Linear regression,Medium,Sudden Drift,Small,Medium,Test,77.14158438680417,4.69,True
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training,21.863858681436483,2.52,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training/Test,28.74876089752,2.94,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Test,29.905477123522708,2.99,False
Linear regression,Medium,Sudden Drift,Large,Important,Training,29.306816867813144,2.39,False
Linear regression,Medium,Sudden Drift,Large,Important,Training/Test,29.456531404732303,2.41,False
Linear regression,Medium,Sudden Drift,Large,Important,Test,1691.3710283197067,23.8,False
Linear regression,Medium,Sudden Drift,Large,Medium,Training,263.2213280483855,8.61,True
Linear regression,Medium,Sudden Drift,Large,Medium,Training/Test,463.8921722045554,11.21,True
Linear regression,Medium,Sudden Drift,Large,Medium,Test,748.2588956734324,15.23,True
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training,20.70127607993545,2.38,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training/Test,46.35655385994835,3.71,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Test,53.75029495032207,4.03,False
Linear regression,Medium,Incremental Drift,Small,Important,Training,25.044940199838663,2.59,False
Linear regression,Medium,Incremental Drift,Small,Important,Training/Test,37.19943359803785,3.22,False
Linear regression,Medium,Incremental Drift,Small,Important,Test,80.25757414610916,4.98,False
Linear regression,Medium,Incremental Drift,Small,Medium,Training,38.60864518369232,3.38,True
Linear regression,Medium,Incremental Drift,Small,Medium,Training/Test,66.45169729317622,4.31,True
Linear regression,Medium,Incremental Drift,Small,Medium,Test,64.71971768555042,4.21,True
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training,23.73766938794435,2.63,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training/Test,32.363052863469804,3.14,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Test,28.93925267711251,2.94,False
Linear regression,Medium,Incremental Drift,Large,Important,Training,30.105840106657823,2.42,False
Linear regression,Medium,Incremental Drift,Large,Important,Training/Test,29.51438735550234,2.38,False
Linear regression,Medium,Incremental Drift,Large,Important,Test,1050.296160264859,17.42,False
Linear regression,Medium,Incremental Drift,Large,Medium,Training,252.08496031753168,8.39,True
Linear regression,Medium,Incremental Drift,Large,Medium,Training/Test,632.1547065330279,13.65,True
Linear regression,Medium,Incremental Drift,Large,Medium,Test,593.3173853324246,12.73,True
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training,21.34588102137438,2.41,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training/Test,50.82009479387533,3.91,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Test,51.64699491406476,3.91,False
Linear regression,Medium,No Drift,No Drift,No Drift,No Drift,22.64293071225962,2.6,False
Linear regression,Medium,Sudden Shock,Small,Important,3 days,24.98662600069288,2.76,False
Linear regression,Medium,Sudden Shock,Large,Important,3 days,21.19229317663755,2.51,False
Linear regression,Medium,Sudden Shock,Small,Important,7 days,22.46274031823534,2.6,False
Linear regression,Medium,Sudden Shock,Large,Important,7 days,21.93103180652931,2.55,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training,25.599900173296323,2.63,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training/Test,23.21901798454949,2.49,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Test,95.19303618750368,5.7,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training,25.13469108663296,2.64,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training/Test,22.400077681138512,2.5,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Test,56.14274930473413,3.94,False
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training,24.66777189717285,2.71,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,27.70736379071677,2.82,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Test,31.36048762277722,3.01,True
Linear regression,Unimportant,Sudden Drift,Large,Important,Training,30.40465634908599,2.44,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Training/Test,29.59234881649992,2.42,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Test,1086.3552208009978,18.44,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training,28.68798390151117,2.54,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training/Test,24.55572092320532,2.33,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Test,448.3622360371688,11.5,False
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training,44.652521409015456,3.67,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,87.47806636399648,4.85,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Test,116.88697142207052,5.66,True
Linear regression,Unimportant,Incremental Drift,Small,Important,Training,25.495402312170675,2.62,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Training/Test,40.647339159335054,3.39,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Test,72.13667103724111,4.68,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training,23.853957717876995,2.57,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training/Test,38.90807829843198,3.23,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Test,49.93540819825783,3.67,False
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training,24.20403701074584,2.69,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,32.56521632628118,3.08,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Test,30.17527727023797,2.95,True
Linear regression,Unimportant,Incremental Drift,Large,Important,Training,30.581872906212823,2.45,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Training/Test,28.044257578967336,2.36,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Test,865.7279766967489,15.58,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training,27.91012852559673,2.51,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training/Test,25.22453333008368,2.39,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Test,381.8929268599626,10.05,False
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training,44.392975626759146,3.64,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,100.47739768839256,5.21,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Test,99.77223906245082,5.1,True
Linear regression,Unimportant,No Drift,No Drift,No Drift,No Drift,23.802701381606656,2.68,False
Linear regression,Unimportant,Sudden Shock,Small,Important,3 days,23.008416536294185,2.63,False
Linear regression,Unimportant,Sudden Shock,Large,Important,3 days,22.28621207870985,2.59,False
Linear regression,Unimportant,Sudden Shock,Small,Important,7 days,24.692887115280406,2.74,False
Linear regression,Unimportant,Sudden Shock,Large,Important,7 days,22.5935707148914,2.6,False
Linear regression online,None,Sudden Drift,Small,Important,Training,26.37891383306208,2.78,False
Linear regression online,None,Sudden Drift,Small,Important,Training/Test,25.56759377622257,2.7,False
Linear regression online,None,Sudden Drift,Small,Important,Test,49.88344472690138,3.71,False
Linear regression online,None,Sudden Drift,Small,Medium,Training,25.7002009993324,2.76,False
Linear regression online,None,Sudden Drift,Small,Medium,Training/Test,25.64011825131129,2.75,False
Linear regression online,None,Sudden Drift,Small,Medium,Test,30.493263118703283,2.92,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Training,24.78220042253673,2.8,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Training/Test,27.21275737718771,2.93,False
Linear regression online,None,Sudden Drift,Small,Unimportant,Test,47.86484476286997,3.91,False
Linear regression online,None,Sudden Drift,Large,Important,Training,31.907902379254946,2.61,False
Linear regression online,None,Sudden Drift,Large,Important,Training/Test,32.129015483090875,2.62,False
Linear regression online,None,Sudden Drift,Large,Important,Test,139.02873530876334,4.76,False
Linear regression online,None,Sudden Drift,Large,Medium,Training,30.553574794093,2.71,False
Linear regression online,None,Sudden Drift,Large,Medium,Training/Test,30.412698367299125,2.66,False
Linear regression online,None,Sudden Drift,Large,Medium,Test,60.23178522505154,3.53,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Training,24.83034164855212,2.69,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Training/Test,35.043054918584644,3.18,False
Linear regression online,None,Sudden Drift,Large,Unimportant,Test,2.540823355684916e+24,195.75,False
Linear regression online,None,Incremental Drift,Small,Important,Training,26.014378075652616,2.75,False
Linear regression online,None,Incremental Drift,Small,Important,Training/Test,39.59574270904736,3.32,False
Linear regression online,None,Incremental Drift,Small,Important,Test,44.95464248136617,3.5,False
Linear regression online,None,Incremental Drift,Small,Medium,Training,25.505039964580995,2.75,False
Linear regression online,None,Incremental Drift,Small,Medium,Training/Test,27.689777892093737,2.82,False
Linear regression online,None,Incremental Drift,Small,Medium,Test,30.71784184876645,2.95,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Training,24.53172725454566,2.79,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Training/Test,30.762112970696283,3.11,False
Linear regression online,None,Incremental Drift,Small,Unimportant,Test,40.45718110006839,3.57,False
Linear regression online,None,Incremental Drift,Large,Important,Training,31.953967016779824,2.61,False
Linear regression online,None,Incremental Drift,Large,Important,Training/Test,32.78742177032956,2.66,False
Linear regression online,None,Incremental Drift,Large,Important,Test,109.16209516749076,5.04,False
Linear regression online,None,Incremental Drift,Large,Medium,Training,30.062735516721578,2.68,False
Linear regression online,None,Incremental Drift,Large,Medium,Training/Test,31.011173532964207,2.71,False
Linear regression online,None,Incremental Drift,Large,Medium,Test,52.06058396653963,3.53,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Training,25.06777373628798,2.71,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Training/Test,46.08651891239016,3.69,False
Linear regression online,None,Incremental Drift,Large,Unimportant,Test,2.9332479586315707e+24,147.07,False
Linear regression online,None,No Drift,No Drift,No Drift,No Drift,24.053395543937388,2.79,False
Linear regression online,None,Sudden Shock,Small,Important,3 days,25.517957028136475,2.85,False
Linear regression online,None,Sudden Shock,Large,Important,3 days,24.01190491336868,2.77,False
Linear regression online,None,Sudden Shock,Small,Important,7 days,24.515857998629603,2.81,False
Linear regression online,None,Sudden Shock,Large,Important,7 days,23.322551635738574,2.72,False
Linear regression online,Important,Sudden Drift,Small,Important,Training,30.64457112966741,3.0,True
Linear regression online,Important,Sudden Drift,Small,Important,Training/Test,37.99392048069522,3.23,True
Linear regression online,Important,Sudden Drift,Small,Important,Test,51.1952502914911,3.78,True
Linear regression online,Important,Sudden Drift,Small,Medium,Training,26.270089315759854,2.8,False
Linear regression online,Important,Sudden Drift,Small,Medium,Training/Test,25.564561158918504,2.75,False
Linear regression online,Important,Sudden Drift,Small,Medium,Test,30.812308863795828,2.92,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Training,24.53036664542354,2.79,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Training/Test,27.14510870707513,2.93,False
Linear regression online,Important,Sudden Drift,Small,Unimportant,Test,47.99280939286465,3.91,False
Linear regression online,Important,Sudden Drift,Large,Important,Training,167.32516131956993,6.23,True
Linear regression online,Important,Sudden Drift,Large,Important,Training/Test,238.5392804025585,6.72,True
Linear regression online,Important,Sudden Drift,Large,Important,Test,474.71621446906056,10.25,True
Linear regression online,Important,Sudden Drift,Large,Medium,Training,30.487818832390875,2.7,False
Linear regression online,Important,Sudden Drift,Large,Medium,Training/Test,30.40543261183716,2.66,False
Linear regression online,Important,Sudden Drift,Large,Medium,Test,58.418121885204975,3.49,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Training,25.636028453315717,2.75,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Training/Test,36.5393701097352,3.26,False
Linear regression online,Important,Sudden Drift,Large,Unimportant,Test,1.8827484047515131e+24,195.74,False
Linear regression online,Important,Incremental Drift,Small,Important,Training,29.439702189988058,2.93,True
Linear regression online,Important,Incremental Drift,Small,Important,Training/Test,43.92655762451334,3.5,True
Linear regression online,Important,Incremental Drift,Small,Important,Test,45.51015909392204,3.51,True
Linear regression online,Important,Incremental Drift,Small,Medium,Training,25.88399945766392,2.78,False
Linear regression online,Important,Incremental Drift,Small,Medium,Training/Test,28.956840904711,2.86,False
Linear regression online,Important,Incremental Drift,Small,Medium,Test,28.67915308895477,2.86,False
Linear regression online,Important,Incremental Drift,Small,Unimportant,Training,24.90255633921773,2.81,False
Linear regression online,Important,Incremental Drift,Small,Unimportant,Training/Test,32.46149138792378,3.19,False
Linear regression online,Important,Incremental Drift,Small,Unimportant,Test,40.21045232011859,3.57,False
Linear regression online,Important,Incremental Drift,Large,Important,Training,153.09610495749428,5.97,True
Linear regression online,Important,Incremental Drift,Large,Important,Training/Test,326.50468701358733,8.48,True
Linear regression online,Important,Incremental Drift,Large,Important,Test,346.81952421381334,8.81,True
Linear regression online,Important,Incremental Drift,Large,Medium,Training,29.94895419935556,2.67,False
Linear regression online,Important,Incremental Drift,Large,Medium,Training/Test,30.999364758836737,2.71,False
Linear regression online,Important,Incremental Drift,Large,Medium,Test,51.865403292471576,3.53,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Training,25.390537925513204,2.73,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Training/Test,47.355423536335365,3.73,False
Linear regression online,Important,Incremental Drift,Large,Unimportant,Test,3.160299251376568e+24,145.42,False
Linear regression online,Important,No Drift,No Drift,No Drift,No Drift,23.956811841630863,2.77,False
Linear regression online,Important,Sudden Shock,Small,Important,3 days,26.125726107528934,2.89,True
Linear regression online,Important,Sudden Shock,Large,Important,3 days,53.33607505021587,3.31,True
Linear regression online,Important,Sudden Shock,Small,Important,7 days,27.725652779859463,2.96,True
Linear regression online,Important,Sudden Shock,Large,Important,7 days,60.07751041236686,3.41,True
Linear regression online,Medium,Sudden Drift,Small,Important,Training,25.76402999140446,2.74,False
Linear regression online,Medium,Sudden Drift,Small,Important,Training/Test,25.261133254498564,2.68,False
Linear regression online,Medium,Sudden Drift,Small,Important,Test,51.702138170346856,3.79,False
Linear regression online,Medium,Sudden Drift,Small,Medium,Training,29.10747830302516,2.97,True
Linear regression online,Medium,Sudden Drift,Small,Medium,Training/Test,35.83905620384202,3.12,True
Linear regression online,Medium,Sudden Drift,Small,Medium,Test,41.049043907457154,3.32,True
Linear regression online,Medium,Sudden Drift,Small,Unimportant,Training,24.84244830671107,2.8,False
Linear regression online,Medium,Sudden Drift,Small,Unimportant,Training/Test,27.383908254036005,2.93,False
Linear regression online,Medium,Sudden Drift,Small,Unimportant,Test,44.4887081104757,3.77,False
Linear regression online,Medium,Sudden Drift,Large,Important,Training,31.729664678136192,2.6,False
Linear regression online,Medium,Sudden Drift,Large,Important,Training/Test,31.618404627214755,2.6,False
Linear regression online,Medium,Sudden Drift,Large,Important,Test,162.48205242787174,5.0,False
Linear regression online,Medium,Sudden Drift,Large,Medium,Training,94.70277026033396,4.97,True
Linear regression online,Medium,Sudden Drift,Large,Medium,Training/Test,146.80601065179223,5.5,True
Linear regression online,Medium,Sudden Drift,Large,Medium,Test,204.15094018861663,6.65,True
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Training,25.193051401300966,2.72,False
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Training/Test,37.10634128530786,3.28,False
Linear regression online,Medium,Sudden Drift,Large,Unimportant,Test,1.947320868502417e+24,195.73,False
Linear regression online,Medium,Incremental Drift,Small,Important,Training,25.637064872763453,2.73,False
Linear regression online,Medium,Incremental Drift,Small,Important,Training/Test,41.41924270667013,3.4,False
Linear regression online,Medium,Incremental Drift,Small,Important,Test,47.73949178774128,3.62,False
Linear regression online,Medium,Incremental Drift,Small,Medium,Training,29.03611754816153,2.97,True
Linear regression online,Medium,Incremental Drift,Small,Medium,Training/Test,38.19772132717893,3.23,True
Linear regression online,Medium,Incremental Drift,Small,Medium,Test,37.17863476628647,3.2,True
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Training,25.02297375636464,2.81,False
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Training/Test,32.00123028057677,3.17,False
Linear regression online,Medium,Incremental Drift,Small,Unimportant,Test,39.54455636245612,3.53,False
Linear regression online,Medium,Incremental Drift,Large,Important,Training,31.368846154645983,2.58,False
Linear regression online,Medium,Incremental Drift,Large,Important,Training/Test,31.8558395853004,2.63,False
Linear regression online,Medium,Incremental Drift,Large,Important,Test,137.68289281785596,5.61,False
Linear regression online,Medium,Incremental Drift,Large,Medium,Training,94.55722553380484,4.96,True
Linear regression online,Medium,Incremental Drift,Large,Medium,Training/Test,212.5915110500711,7.1,True
Linear regression online,Medium,Incremental Drift,Large,Medium,Test,182.99797185550983,6.49,True
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Training,25.857220628540745,2.76,False
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Training/Test,45.98250375973657,3.66,False
Linear regression online,Medium,Incremental Drift,Large,Unimportant,Test,1.6680588650281013e+24,137.08,False
Linear regression online,Medium,No Drift,No Drift,No Drift,No Drift,24.61144263220624,2.82,False
Linear regression online,Medium,Sudden Shock,Small,Important,3 days,25.08847095460092,2.84,False
Linear regression online,Medium,Sudden Shock,Large,Important,3 days,24.05196956544444,2.78,False
Linear regression online,Medium,Sudden Shock,Small,Important,7 days,24.07992751923864,2.78,False
Linear regression online,Medium,Sudden Shock,Large,Important,7 days,23.240141090948644,2.71,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Training,25.949852834970752,2.75,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Training/Test,25.721294097695857,2.71,False
Linear regression online,Unimportant,Sudden Drift,Small,Important,Test,52.31010305745749,3.81,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Training,26.27017364075129,2.8,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Training/Test,25.45520156305632,2.74,False
Linear regression online,Unimportant,Sudden Drift,Small,Medium,Test,32.745858307792034,3.0,False
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Training,24.810617540374697,2.82,True
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,26.53588453246203,2.84,True
Linear regression online,Unimportant,Sudden Drift,Small,Unimportant,Test,27.16953610127292,2.87,True
Linear regression online,Unimportant,Sudden Drift,Large,Important,Training,32.33824712509688,2.62,False
Linear regression online,Unimportant,Sudden Drift,Large,Important,Training/Test,31.78993192701423,2.61,False
Linear regression online,Unimportant,Sudden Drift,Large,Important,Test,149.9771536428192,4.93,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Training,30.60512463238247,2.71,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Training/Test,30.243492095879656,2.65,False
Linear regression online,Unimportant,Sudden Drift,Large,Medium,Test,59.76499612063592,3.5,False
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Training,31.38199718560293,3.07,True
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,45.14732830789613,3.42,True
Linear regression online,Unimportant,Sudden Drift,Large,Unimportant,Test,48.7747235025911,3.54,True
Linear regression online,Unimportant,Incremental Drift,Small,Important,Training,25.87642708148424,2.75,False
Linear regression online,Unimportant,Incremental Drift,Small,Important,Training/Test,40.29669735655246,3.35,False
Linear regression online,Unimportant,Incremental Drift,Small,Important,Test,44.41827714057354,3.47,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Training,26.200001664619915,2.8,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Training/Test,27.89060838523914,2.83,False
Linear regression online,Unimportant,Incremental Drift,Small,Medium,Test,30.05364739478138,2.92,False
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Training,25.091063334548625,2.83,True
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,26.400371455254472,2.84,True
Linear regression online,Unimportant,Incremental Drift,Small,Unimportant,Test,26.99756161250777,2.87,True
Linear regression online,Unimportant,Incremental Drift,Large,Important,Training,32.741156110904846,2.64,False
Linear regression online,Unimportant,Incremental Drift,Large,Important,Training/Test,32.101269675160154,2.64,False
Linear regression online,Unimportant,Incremental Drift,Large,Important,Test,127.72947854714256,5.41,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Training,30.59619917743348,2.71,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Training/Test,31.372043551327103,2.72,False
Linear regression online,Unimportant,Incremental Drift,Large,Medium,Test,48.44038795398586,3.39,False
