,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,MAPE,SMAPE
124,6,Sudden Drift,Large,Medium,Half observed,12.907080527581437,0.021835760315224013,2.18
125,6,Sudden Drift,Large,Medium,Unobserved,499.3215803138755,0.16182144543656787,17.65
126,6,Sudden Drift,Large,Unimportant,Fully observed,10.506959467024204,0.02361562308289394,2.35
127,6,Sudden Drift,Large,Unimportant,Half observed,10.119015089714201,0.023514467047417387,2.35
128,6,Sudden Drift,Large,Unimportant,Unobserved,10.717847964245259,0.0239760348813039,2.4
129,6,Incremental Drift,Small,Important,Fully observed,11.348612590173026,0.0250488141167536,2.49
130,6,Incremental Drift,Small,Important,Half observed,11.271427230958098,0.024686427857424788,2.46
131,6,Incremental Drift,Small,Important,Unobserved,12.570008012504275,0.02529205850876556,2.52
132,6,Incremental Drift,Small,Medium,Fully observed,11.438312730271209,0.02511543581887935,2.5
133,6,Incremental Drift,Small,Medium,Half observed,10.535508150796746,0.02406573498298335,2.4
134,6,Incremental Drift,Small,Medium,Unobserved,11.210631432861602,0.024817378555358437,2.47
135,6,Incremental Drift,Small,Unimportant,Fully observed,10.483435985232898,0.024091319031216956,2.4
136,6,Incremental Drift,Small,Unimportant,Half observed,10.675644801012119,0.024352283379533726,2.42
137,6,Incremental Drift,Small,Unimportant,Unobserved,10.697186858261567,0.024384717412892595,2.43
138,6,Incremental Drift,Large,Important,Fully observed,10.496740747042502,0.02425744369850993,2.41
139,6,Incremental Drift,Large,Important,Half observed,31.607980854700738,0.02698003452077109,2.74
140,6,Incremental Drift,Large,Important,Unobserved,37.47123138126629,0.027421261845375088,2.79
141,6,Incremental Drift,Large,Medium,Fully observed,10.434777176049089,0.023916013896447378,2.38
142,6,Incremental Drift,Large,Medium,Half observed,14.098199472386478,0.02544992510439202,2.54
143,6,Incremental Drift,Large,Medium,Unobserved,16.940241768573262,0.026062983014307328,2.61
144,6,Incremental Drift,Large,Unimportant,Fully observed,11.412853543871364,0.02490128145064198,2.48
145,6,Incremental Drift,Large,Unimportant,Half observed,10.633782206238433,0.024293198075581154,2.42
146,6,Incremental Drift,Large,Unimportant,Unobserved,10.719847365885865,0.024437874297690457,2.43
147,6,No Drift,No Drift,No Drift,No Drift,10.692166264485515,0.024372194812805885,2.42
148,"[0, 3, 6]",Sudden Drift,Small,Important,Fully observed,11.833694910339515,0.022923626544036083,2.28
149,"[0, 3, 6]",Sudden Drift,Small,Important,Half observed,11.586176785531453,0.02240239911617333,2.23
150,"[0, 3, 6]",Sudden Drift,Small,Important,Unobserved,140.93588394767062,0.08884585044846263,9.35
151,"[0, 3, 6]",Sudden Drift,Small,Medium,Fully observed,10.188424566583278,0.022568236505565494,2.24
